lon_zero,lat_zero,group,Country,year,facet,president,value
14.109163839000018,0.7965240510000058,1_1_1,France,2016,"2016
(Obama)",Obama,64
14.14071234000005,1.0972202460000133,1_1_1,France,2016,"2016
(Obama)",Obama,64
14.067064292000055,1.3812646289999861,1_1_1,France,2016,"2016
(Obama)",Obama,64
13.906881802000044,1.1925261850000197,1_1_1,France,2016,"2016
(Obama)",Obama,64
13.535596418000011,1.0972202460000062,1_1_1,France,2016,"2016
(Obama)",Obama,64
13.232353234000016,0.8607140469999877,1_1_1,France,2016,"2016
(Obama)",Obama,64
13.58165899200003,0.031226185999969402,1_1_1,France,2016,"2016
(Obama)",Obama,64
13.878485157000057,0,1_1_1,France,2016,"2016
(Obama)",Obama,64
14.061066476000008,0.3380967410000153,1_1_1,France,2016,"2016
(Obama)",Obama,64
14.109163839000018,0.7965240510000058,1_1_1,France,2016,"2016
(Obama)",Obama,64
7.204957047000051,9.568818896999971,1_1_2,France,2016,"2016
(Obama)",Obama,64
6.726597565000021,9.486061081999992,1_1_2,France,2016,"2016
(Obama)",Obama,64
6.314053284000011,9.309433925000015,1_1_2,France,2016,"2016
(Obama)",Obama,64
6.303605985000048,8.829843605000008,1_1_2,France,2016,"2016
(Obama)",Obama,64
6.119006220000018,8.631180667000024,1_1_2,France,2016,"2016
(Obama)",Obama,64
6.038509117000047,8.544551135999995,1_1_2,France,2016,"2016
(Obama)",Obama,64
5.894108656000015,8.497761227000005,1_1_2,France,2016,"2016
(Obama)",Obama,64
4.994053713000029,8.206117501999984,1_1_2,France,2016,"2016
(Obama)",Obama,64
4.878815456000042,7.982873701000017,1_1_2,France,2016,"2016
(Obama)",Obama,64
5.095056261000026,7.937251720999988,1_1_2,France,2016,"2016
(Obama)",Obama,64
4.95609012600005,7.90933405200002,1_1_2,France,2016,"2016
(Obama)",Obama,64
4.551229357000012,7.878576338000016,1_1_2,France,2016,"2016
(Obama)",Obama,64
3.8378182320000187,7.824377717999994,1_1_2,France,2016,"2016
(Obama)",Obama,64
3.5392814750000534,7.801697554999976,1_1_2,France,2016,"2016
(Obama)",Obama,64
3.172723278000036,8.129079331000021,1_1_2,France,2016,"2016
(Obama)",Obama,64
2.893515993000052,8.055876968999996,1_1_2,France,2016,"2016
(Obama)",Obama,64
3.087769030000005,7.105931596999994,1_1_2,France,2016,"2016
(Obama)",Obama,64
2.8404854870000245,7.0962342280000215,1_1_2,France,2016,"2016
(Obama)",Obama,64
2.5350419490000045,7.084256079999982,1_1_2,France,2016,"2016
(Obama)",Obama,64
2.242805543000032,7.070883663000011,1_1_2,France,2016,"2016
(Obama)",Obama,64
2.0386756010000235,7.061542901999992,1_1_2,France,2016,"2016
(Obama)",Obama,64
1.4969082030000331,7.273862580000014,1_1_2,France,2016,"2016
(Obama)",Obama,64
1.0762538790000358,7.150241295000001,1_1_2,France,2016,"2016
(Obama)",Obama,64
0.5431397680000041,7.153850509999977,1_1_2,France,2016,"2016
(Obama)",Obama,64
0,6.903844021999994,1_1_2,France,2016,"2016
(Obama)",Obama,64
0.34846100900000554,6.388168747999998,1_1_2,France,2016,"2016
(Obama)",Obama,64
1.1358677400000388,6.328576780999981,1_1_2,France,2016,"2016
(Obama)",Obama,64
1.1729932790000257,6.129969855000013,1_1_2,France,2016,"2016
(Obama)",Obama,64
1.4326311190000083,6.196865991999971,1_1_2,France,2016,"2016
(Obama)",Obama,64
1.5474157370000516,5.976583731000005,1_1_2,France,2016,"2016
(Obama)",Obama,64
1.655937690000031,6.05491624299998,1_1_2,France,2016,"2016
(Obama)",Obama,64
2.2325387380000175,5.955563085999984,1_1_2,France,2016,"2016
(Obama)",Obama,64
2.678404279000007,5.508152687999996,1_1_2,France,2016,"2016
(Obama)",Obama,64
2.5685467700000126,5.369619573000023,1_1_2,France,2016,"2016
(Obama)",Obama,64
2.679800577000038,5.1898402570000215,1_1_2,France,2016,"2016
(Obama)",Obama,64
2.8404854870000245,5.053114641999969,1_1_2,France,2016,"2016
(Obama)",Obama,64
2.9965220540000255,4.920344268000008,1_1_2,France,2016,"2016
(Obama)",Obama,64
3.5831311320000063,4.799469588000015,1_1_2,France,2016,"2016
(Obama)",Obama,64
3.5354875250000086,4.260266096000009,1_1_2,France,2016,"2016
(Obama)",Obama,64
3.8378182320000187,3.8829713299999753,1_1_2,France,2016,"2016
(Obama)",Obama,64
3.6034262850000127,4.009575896999991,1_1_2,France,2016,"2016
(Obama)",Obama,64
3.5070977440000215,3.867566022999995,1_1_2,France,2016,"2016
(Obama)",Obama,64
3.4047829180000244,2.947069161999991,1_1_2,France,2016,"2016
(Obama)",Obama,64
3.1341117380000023,2.0090257539999925,1_1_2,France,2016,"2016
(Obama)",Obama,64
2.8728874610000057,1.8300149549999674,1_1_2,France,2016,"2016
(Obama)",Obama,64
2.929965849000042,1.775519580999969,1_1_2,France,2016,"2016
(Obama)",Obama,64
3.9343676930000138,1.3995892980000235,1_1_2,France,2016,"2016
(Obama)",Obama,64
4.345526898000004,1.3287955640000177,1_1_2,France,2016,"2016
(Obama)",Obama,64
4.551229357000012,1.289965579000011,1_1_2,France,2016,"2016
(Obama)",Obama,64
5.136538993000046,1.1794780120000041,1_1_2,France,2016,"2016
(Obama)",Obama,64
5.318995909000024,1.1703832760000026,1_1_2,France,2016,"2016
(Obama)",Obama,64
5.517083908000019,1.3051717849999775,1_1_2,France,2016,"2016
(Obama)",Obama,64
5.894108656000015,1.1679704160000028,1_1_2,France,2016,"2016
(Obama)",Obama,64
6.088527745000023,1.0972202460000133,1_1_2,France,2016,"2016
(Obama)",Obama,64
6.444967508000048,1.053088735000017,1_1_2,France,2016,"2016
(Obama)",Obama,64
6.38467008500004,0.9838326240000015,1_1_2,France,2016,"2016
(Obama)",Obama,64
6.3898797460000205,0.9718314639999974,1_1_2,France,2016,"2016
(Obama)",Obama,64
6.81337568600003,0.901994502999969,1_1_2,France,2016,"2016
(Obama)",Obama,64
7.628995772000055,0.9121348100000048,1_1_2,France,2016,"2016
(Obama)",Obama,64
7.832891301000019,0.9146697689999996,1_1_2,France,2016,"2016
(Obama)",Obama,64
7.698631905000015,1.0972202460000133,1_1_2,France,2016,"2016
(Obama)",Obama,64
7.702275415000033,1.317603183000017,1_1_2,France,2016,"2016
(Obama)",Obama,64
7.899385010000005,1.6922980909999978,1_1_2,France,2016,"2016
(Obama)",Obama,64
8.759952553000005,2.0341360460000146,1_1_2,France,2016,"2016
(Obama)",Obama,64
8.889149263000036,1.939614113999994,1_1_2,France,2016,"2016
(Obama)",Obama,64
10.330748162000022,1.6586997399999746,1_1_2,France,2016,"2016
(Obama)",Obama,64
11.109141929000032,1.6264458210000043,1_1_2,France,2016,"2016
(Obama)",Obama,64
11.590194138000015,1.959688557999982,1_1_2,France,2016,"2016
(Obama)",Obama,64
12.073346983000022,2.2061310730000017,1_1_2,France,2016,"2016
(Obama)",Obama,64
12.099430328000041,2.229306715000007,1_1_2,France,2016,"2016
(Obama)",Obama,64
12.188728880000042,2.2634436449999953,1_1_2,France,2016,"2016
(Obama)",Obama,64
12.277440069000022,2.4388075200000188,1_1_2,France,2016,"2016
(Obama)",Obama,64
12.373105212000043,2.540944244000009,1_1_2,France,2016,"2016
(Obama)",Obama,64
11.546296835000021,2.8407175250000023,1_1_2,France,2016,"2016
(Obama)",Obama,64
11.607311954000012,3.1341726160000007,1_1_2,France,2016,"2016
(Obama)",Obama,64
11.724623979,3.1928950299999954,1_1_2,France,2016,"2016
(Obama)",Obama,64
11.28891978300004,3.5892872059999945,1_1_2,France,2016,"2016
(Obama)",Obama,64
11.800763718000042,3.830432612999971,1_1_2,France,2016,"2016
(Obama)",Obama,64
11.763591807000012,3.9478850009999746,1_1_2,France,2016,"2016
(Obama)",Obama,64
11.461237163000021,4.257992634999987,1_1_2,France,2016,"2016
(Obama)",Obama,64
11.703754868000033,4.401843698999983,1_1_2,France,2016,"2016
(Obama)",Obama,64
11.479932710000018,4.906585001999993,1_1_2,France,2016,"2016
(Obama)",Obama,64
10.900228897000035,4.823012994000017,1_1_2,France,2016,"2016
(Obama)",Obama,64
10.87586753200003,4.695983091000016,1_1_2,France,2016,"2016
(Obama)",Obama,64
10.614935632000027,4.6115261339999805,1_1_2,France,2016,"2016
(Obama)",Obama,64
10.784476623000046,4.79666064700001,1_1_2,France,2016,"2016
(Obama)",Obama,64
10.722871665000014,4.895659749000004,1_1_2,France,2016,"2016
(Obama)",Obama,64
10.796974617000046,5.037097625999991,1_1_2,France,2016,"2016
(Obama)",Obama,64
11.118879850000042,5.330982172000006,1_1_2,France,2016,"2016
(Obama)",Obama,64
11.517782791000002,5.6447252240000125,1_1_2,France,2016,"2016
(Obama)",Obama,64
11.598054828000045,5.913135033000003,1_1_2,France,2016,"2016
(Obama)",Obama,64
11.789222083000027,5.982471058999977,1_1_2,France,2016,"2016
(Obama)",Obama,64
12.039762796000048,5.911323150999976,1_1_2,France,2016,"2016
(Obama)",Obama,64
12.277440069000022,5.967609707999998,1_1_2,France,2016,"2016
(Obama)",Obama,64
12.277440069000026,6.017990887000003,1_1_2,France,2016,"2016
(Obama)",Obama,64
12.247908023000036,6.069308648999993,1_1_2,France,2016,"2016
(Obama)",Obama,64
12.204859269000053,6.223004591000006,1_1_2,France,2016,"2016
(Obama)",Obama,64
12.236159690000024,6.595085698999981,1_1_2,France,2016,"2016
(Obama)",Obama,64
12.235850536000045,6.598487016999968,1_1_2,France,2016,"2016
(Obama)",Obama,64
12.339581782000039,6.736697783000004,1_1_2,France,2016,"2016
(Obama)",Obama,64
12.618499193000051,7.198011576999988,1_1_2,France,2016,"2016
(Obama)",Obama,64
12.891501733000041,7.44600202099997,1_1_2,France,2016,"2016
(Obama)",Obama,64
12.72717889400002,7.4787765090000065,1_1_2,France,2016,"2016
(Obama)",Obama,64
12.569523581000055,7.524594008000008,1_1_2,France,2016,"2016
(Obama)",Obama,64
12.294519784000048,7.533381019999979,1_1_2,France,2016,"2016
(Obama)",Obama,64
12.027624400000038,7.640888720000028,1_1_2,France,2016,"2016
(Obama)",Obama,64
11.918794061000028,7.609489028999974,1_1_2,France,2016,"2016
(Obama)",Obama,64
11.759937902000047,7.635428666999985,1_1_2,France,2016,"2016
(Obama)",Obama,64
11.382334591000017,7.698259766999975,1_1_2,France,2016,"2016
(Obama)",Obama,64
11.215854668000022,7.898639015000022,1_1_2,France,2016,"2016
(Obama)",Obama,64
11.025976469000057,7.948937608999991,1_1_2,France,2016,"2016
(Obama)",Obama,64
10.552254879000031,7.976375258000026,1_1_2,France,2016,"2016
(Obama)",Obama,64
10.476985735000028,8.025741199999977,1_1_2,France,2016,"2016
(Obama)",Obama,64
10.393395717000033,8.025201389000017,1_1_2,France,2016,"2016
(Obama)",Obama,64
10.129751888000044,7.976668496999984,1_1_2,France,2016,"2016
(Obama)",Obama,64
10.05238010000005,8.096541522999985,1_1_2,France,2016,"2016
(Obama)",Obama,64
9.812607319000053,8.1973566159999791,1_1_2,France,2016,"2016
(Obama)",Obama,64
9.628299876000028,8.281256753999969,1_1_2,France,2016,"2016
(Obama)",Obama,64
9.451679370000022,8.626439368999968,1_1_2,France,2016,"2016
(Obama)",Obama,64
9.091362634000008,8.421046599000022,1_1_2,France,2016,"2016
(Obama)",Obama,64
8.891923550000003,8.437261239000016,1_1_2,France,2016,"2016
(Obama)",Obama,64
8.799721982000051,8.458190779000006,1_1_2,France,2016,"2016
(Obama)",Obama,64
8.701362716000006,8.819263004,1_1_2,France,2016,"2016
(Obama)",Obama,64
8.686643212000035,8.837761138000019,1_1_2,France,2016,"2016
(Obama)",Obama,64
8.399535049000008,8.837475219999995,1_1_2,France,2016,"2016
(Obama)",Obama,64
8.314378917000058,8.941166110999973,1_1_2,France,2016,"2016
(Obama)",Obama,64
8.273950226000013,8.969829601000015,1_1_2,France,2016,"2016
(Obama)",Obama,64
7.968444285000033,9.031521552000008,1_1_2,France,2016,"2016
(Obama)",Obama,64
7.835864698000024,9.235595236999984,1_1_2,France,2016,"2016
(Obama)",Obama,64
7.740568580000002,9.279332997999973,1_1_2,France,2016,"2016
(Obama)",Obama,64
7.628995772000055,9.249541437999994,1_1_2,France,2016,"2016
(Obama)",Obama,64
7.512459433000005,9.247434761000022,1_1_2,France,2016,"2016
(Obama)",Obama,64
7.265904965000006,9.39212001200002,1_1_2,France,2016,"2016
(Obama)",Obama,64
7.204957047000051,9.568818896999971,1_1_2,France,2016,"2016
(Obama)",Obama,64
14.109163839000018,0.7965240510000058,2_1_1,France,2017,"2017
(Trump)",Trump,46
14.14071234000005,1.0972202460000133,2_1_1,France,2017,"2017
(Trump)",Trump,46
14.067064292000055,1.3812646289999861,2_1_1,France,2017,"2017
(Trump)",Trump,46
13.906881802000044,1.1925261850000197,2_1_1,France,2017,"2017
(Trump)",Trump,46
13.535596418000011,1.0972202460000062,2_1_1,France,2017,"2017
(Trump)",Trump,46
13.232353234000016,0.8607140469999877,2_1_1,France,2017,"2017
(Trump)",Trump,46
13.58165899200003,0.031226185999969402,2_1_1,France,2017,"2017
(Trump)",Trump,46
13.878485157000057,0,2_1_1,France,2017,"2017
(Trump)",Trump,46
14.061066476000008,0.3380967410000153,2_1_1,France,2017,"2017
(Trump)",Trump,46
14.109163839000018,0.7965240510000058,2_1_1,France,2017,"2017
(Trump)",Trump,46
7.204957047000051,9.568818896999971,2_1_2,France,2017,"2017
(Trump)",Trump,46
6.726597565000021,9.486061081999992,2_1_2,France,2017,"2017
(Trump)",Trump,46
6.314053284000011,9.309433925000015,2_1_2,France,2017,"2017
(Trump)",Trump,46
6.303605985000048,8.829843605000008,2_1_2,France,2017,"2017
(Trump)",Trump,46
6.119006220000018,8.631180667000024,2_1_2,France,2017,"2017
(Trump)",Trump,46
6.038509117000047,8.544551135999995,2_1_2,France,2017,"2017
(Trump)",Trump,46
5.894108656000015,8.497761227000005,2_1_2,France,2017,"2017
(Trump)",Trump,46
4.994053713000029,8.206117501999984,2_1_2,France,2017,"2017
(Trump)",Trump,46
4.878815456000042,7.982873701000017,2_1_2,France,2017,"2017
(Trump)",Trump,46
5.095056261000026,7.937251720999988,2_1_2,France,2017,"2017
(Trump)",Trump,46
4.95609012600005,7.90933405200002,2_1_2,France,2017,"2017
(Trump)",Trump,46
4.551229357000012,7.878576338000016,2_1_2,France,2017,"2017
(Trump)",Trump,46
3.8378182320000187,7.824377717999994,2_1_2,France,2017,"2017
(Trump)",Trump,46
3.5392814750000534,7.801697554999976,2_1_2,France,2017,"2017
(Trump)",Trump,46
3.172723278000036,8.129079331000021,2_1_2,France,2017,"2017
(Trump)",Trump,46
2.893515993000052,8.055876968999996,2_1_2,France,2017,"2017
(Trump)",Trump,46
3.087769030000005,7.105931596999994,2_1_2,France,2017,"2017
(Trump)",Trump,46
2.8404854870000245,7.0962342280000215,2_1_2,France,2017,"2017
(Trump)",Trump,46
2.5350419490000045,7.084256079999982,2_1_2,France,2017,"2017
(Trump)",Trump,46
2.242805543000032,7.070883663000011,2_1_2,France,2017,"2017
(Trump)",Trump,46
2.0386756010000235,7.061542901999992,2_1_2,France,2017,"2017
(Trump)",Trump,46
1.4969082030000331,7.273862580000014,2_1_2,France,2017,"2017
(Trump)",Trump,46
1.0762538790000358,7.150241295000001,2_1_2,France,2017,"2017
(Trump)",Trump,46
0.5431397680000041,7.153850509999977,2_1_2,France,2017,"2017
(Trump)",Trump,46
0,6.903844021999994,2_1_2,France,2017,"2017
(Trump)",Trump,46
0.34846100900000554,6.388168747999998,2_1_2,France,2017,"2017
(Trump)",Trump,46
1.1358677400000388,6.328576780999981,2_1_2,France,2017,"2017
(Trump)",Trump,46
1.1729932790000257,6.129969855000013,2_1_2,France,2017,"2017
(Trump)",Trump,46
1.4326311190000083,6.196865991999971,2_1_2,France,2017,"2017
(Trump)",Trump,46
1.5474157370000516,5.976583731000005,2_1_2,France,2017,"2017
(Trump)",Trump,46
1.655937690000031,6.05491624299998,2_1_2,France,2017,"2017
(Trump)",Trump,46
2.2325387380000175,5.955563085999984,2_1_2,France,2017,"2017
(Trump)",Trump,46
2.678404279000007,5.508152687999996,2_1_2,France,2017,"2017
(Trump)",Trump,46
2.5685467700000126,5.369619573000023,2_1_2,France,2017,"2017
(Trump)",Trump,46
2.679800577000038,5.1898402570000215,2_1_2,France,2017,"2017
(Trump)",Trump,46
2.8404854870000245,5.053114641999969,2_1_2,France,2017,"2017
(Trump)",Trump,46
2.9965220540000255,4.920344268000008,2_1_2,France,2017,"2017
(Trump)",Trump,46
3.5831311320000063,4.799469588000015,2_1_2,France,2017,"2017
(Trump)",Trump,46
3.5354875250000086,4.260266096000009,2_1_2,France,2017,"2017
(Trump)",Trump,46
3.8378182320000187,3.8829713299999753,2_1_2,France,2017,"2017
(Trump)",Trump,46
3.6034262850000127,4.009575896999991,2_1_2,France,2017,"2017
(Trump)",Trump,46
3.5070977440000215,3.867566022999995,2_1_2,France,2017,"2017
(Trump)",Trump,46
3.4047829180000244,2.947069161999991,2_1_2,France,2017,"2017
(Trump)",Trump,46
3.1341117380000023,2.0090257539999925,2_1_2,France,2017,"2017
(Trump)",Trump,46
2.8728874610000057,1.8300149549999674,2_1_2,France,2017,"2017
(Trump)",Trump,46
2.929965849000042,1.775519580999969,2_1_2,France,2017,"2017
(Trump)",Trump,46
3.9343676930000138,1.3995892980000235,2_1_2,France,2017,"2017
(Trump)",Trump,46
4.345526898000004,1.3287955640000177,2_1_2,France,2017,"2017
(Trump)",Trump,46
4.551229357000012,1.289965579000011,2_1_2,France,2017,"2017
(Trump)",Trump,46
5.136538993000046,1.1794780120000041,2_1_2,France,2017,"2017
(Trump)",Trump,46
5.318995909000024,1.1703832760000026,2_1_2,France,2017,"2017
(Trump)",Trump,46
5.517083908000019,1.3051717849999775,2_1_2,France,2017,"2017
(Trump)",Trump,46
5.894108656000015,1.1679704160000028,2_1_2,France,2017,"2017
(Trump)",Trump,46
6.088527745000023,1.0972202460000133,2_1_2,France,2017,"2017
(Trump)",Trump,46
6.444967508000048,1.053088735000017,2_1_2,France,2017,"2017
(Trump)",Trump,46
6.38467008500004,0.9838326240000015,2_1_2,France,2017,"2017
(Trump)",Trump,46
6.3898797460000205,0.9718314639999974,2_1_2,France,2017,"2017
(Trump)",Trump,46
6.81337568600003,0.901994502999969,2_1_2,France,2017,"2017
(Trump)",Trump,46
7.628995772000055,0.9121348100000048,2_1_2,France,2017,"2017
(Trump)",Trump,46
7.832891301000019,0.9146697689999996,2_1_2,France,2017,"2017
(Trump)",Trump,46
7.698631905000015,1.0972202460000133,2_1_2,France,2017,"2017
(Trump)",Trump,46
7.702275415000033,1.317603183000017,2_1_2,France,2017,"2017
(Trump)",Trump,46
7.899385010000005,1.6922980909999978,2_1_2,France,2017,"2017
(Trump)",Trump,46
8.759952553000005,2.0341360460000146,2_1_2,France,2017,"2017
(Trump)",Trump,46
8.889149263000036,1.939614113999994,2_1_2,France,2017,"2017
(Trump)",Trump,46
10.330748162000022,1.6586997399999746,2_1_2,France,2017,"2017
(Trump)",Trump,46
11.109141929000032,1.6264458210000043,2_1_2,France,2017,"2017
(Trump)",Trump,46
11.590194138000015,1.959688557999982,2_1_2,France,2017,"2017
(Trump)",Trump,46
12.073346983000022,2.2061310730000017,2_1_2,France,2017,"2017
(Trump)",Trump,46
12.099430328000041,2.229306715000007,2_1_2,France,2017,"2017
(Trump)",Trump,46
12.188728880000042,2.2634436449999953,2_1_2,France,2017,"2017
(Trump)",Trump,46
12.277440069000022,2.4388075200000188,2_1_2,France,2017,"2017
(Trump)",Trump,46
12.373105212000043,2.540944244000009,2_1_2,France,2017,"2017
(Trump)",Trump,46
11.546296835000021,2.8407175250000023,2_1_2,France,2017,"2017
(Trump)",Trump,46
11.607311954000012,3.1341726160000007,2_1_2,France,2017,"2017
(Trump)",Trump,46
11.724623979,3.1928950299999954,2_1_2,France,2017,"2017
(Trump)",Trump,46
11.28891978300004,3.5892872059999945,2_1_2,France,2017,"2017
(Trump)",Trump,46
11.800763718000042,3.830432612999971,2_1_2,France,2017,"2017
(Trump)",Trump,46
11.763591807000012,3.9478850009999746,2_1_2,France,2017,"2017
(Trump)",Trump,46
11.461237163000021,4.257992634999987,2_1_2,France,2017,"2017
(Trump)",Trump,46
11.703754868000033,4.401843698999983,2_1_2,France,2017,"2017
(Trump)",Trump,46
11.479932710000018,4.906585001999993,2_1_2,France,2017,"2017
(Trump)",Trump,46
10.900228897000035,4.823012994000017,2_1_2,France,2017,"2017
(Trump)",Trump,46
10.87586753200003,4.695983091000016,2_1_2,France,2017,"2017
(Trump)",Trump,46
10.614935632000027,4.6115261339999805,2_1_2,France,2017,"2017
(Trump)",Trump,46
10.784476623000046,4.79666064700001,2_1_2,France,2017,"2017
(Trump)",Trump,46
10.722871665000014,4.895659749000004,2_1_2,France,2017,"2017
(Trump)",Trump,46
10.796974617000046,5.037097625999991,2_1_2,France,2017,"2017
(Trump)",Trump,46
11.118879850000042,5.330982172000006,2_1_2,France,2017,"2017
(Trump)",Trump,46
11.517782791000002,5.6447252240000125,2_1_2,France,2017,"2017
(Trump)",Trump,46
11.598054828000045,5.913135033000003,2_1_2,France,2017,"2017
(Trump)",Trump,46
11.789222083000027,5.982471058999977,2_1_2,France,2017,"2017
(Trump)",Trump,46
12.039762796000048,5.911323150999976,2_1_2,France,2017,"2017
(Trump)",Trump,46
12.277440069000022,5.967609707999998,2_1_2,France,2017,"2017
(Trump)",Trump,46
12.277440069000026,6.017990887000003,2_1_2,France,2017,"2017
(Trump)",Trump,46
12.247908023000036,6.069308648999993,2_1_2,France,2017,"2017
(Trump)",Trump,46
12.204859269000053,6.223004591000006,2_1_2,France,2017,"2017
(Trump)",Trump,46
12.236159690000024,6.595085698999981,2_1_2,France,2017,"2017
(Trump)",Trump,46
12.235850536000045,6.598487016999968,2_1_2,France,2017,"2017
(Trump)",Trump,46
12.339581782000039,6.736697783000004,2_1_2,France,2017,"2017
(Trump)",Trump,46
12.618499193000051,7.198011576999988,2_1_2,France,2017,"2017
(Trump)",Trump,46
12.891501733000041,7.44600202099997,2_1_2,France,2017,"2017
(Trump)",Trump,46
12.72717889400002,7.4787765090000065,2_1_2,France,2017,"2017
(Trump)",Trump,46
12.569523581000055,7.524594008000008,2_1_2,France,2017,"2017
(Trump)",Trump,46
12.294519784000048,7.533381019999979,2_1_2,France,2017,"2017
(Trump)",Trump,46
12.027624400000038,7.640888720000028,2_1_2,France,2017,"2017
(Trump)",Trump,46
11.918794061000028,7.609489028999974,2_1_2,France,2017,"2017
(Trump)",Trump,46
11.759937902000047,7.635428666999985,2_1_2,France,2017,"2017
(Trump)",Trump,46
11.382334591000017,7.698259766999975,2_1_2,France,2017,"2017
(Trump)",Trump,46
11.215854668000022,7.898639015000022,2_1_2,France,2017,"2017
(Trump)",Trump,46
11.025976469000057,7.948937608999991,2_1_2,France,2017,"2017
(Trump)",Trump,46
10.552254879000031,7.976375258000026,2_1_2,France,2017,"2017
(Trump)",Trump,46
10.476985735000028,8.025741199999977,2_1_2,France,2017,"2017
(Trump)",Trump,46
10.393395717000033,8.025201389000017,2_1_2,France,2017,"2017
(Trump)",Trump,46
10.129751888000044,7.976668496999984,2_1_2,France,2017,"2017
(Trump)",Trump,46
10.05238010000005,8.096541522999985,2_1_2,France,2017,"2017
(Trump)",Trump,46
9.812607319000053,8.1973566159999791,2_1_2,France,2017,"2017
(Trump)",Trump,46
9.628299876000028,8.281256753999969,2_1_2,France,2017,"2017
(Trump)",Trump,46
9.451679370000022,8.626439368999968,2_1_2,France,2017,"2017
(Trump)",Trump,46
9.091362634000008,8.421046599000022,2_1_2,France,2017,"2017
(Trump)",Trump,46
8.891923550000003,8.437261239000016,2_1_2,France,2017,"2017
(Trump)",Trump,46
8.799721982000051,8.458190779000006,2_1_2,France,2017,"2017
(Trump)",Trump,46
8.701362716000006,8.819263004,2_1_2,France,2017,"2017
(Trump)",Trump,46
8.686643212000035,8.837761138000019,2_1_2,France,2017,"2017
(Trump)",Trump,46
8.399535049000008,8.837475219999995,2_1_2,France,2017,"2017
(Trump)",Trump,46
8.314378917000058,8.941166110999973,2_1_2,France,2017,"2017
(Trump)",Trump,46
8.273950226000013,8.969829601000015,2_1_2,France,2017,"2017
(Trump)",Trump,46
7.968444285000033,9.031521552000008,2_1_2,France,2017,"2017
(Trump)",Trump,46
7.835864698000024,9.235595236999984,2_1_2,France,2017,"2017
(Trump)",Trump,46
7.740568580000002,9.279332997999973,2_1_2,France,2017,"2017
(Trump)",Trump,46
7.628995772000055,9.249541437999994,2_1_2,France,2017,"2017
(Trump)",Trump,46
7.512459433000005,9.247434761000022,2_1_2,France,2017,"2017
(Trump)",Trump,46
7.265904965000006,9.39212001200002,2_1_2,France,2017,"2017
(Trump)",Trump,46
7.204957047000051,9.568818896999971,2_1_2,France,2017,"2017
(Trump)",Trump,46
14.109163839000018,0.7965240510000058,3_1_1,France,2018,"2018
(Trump)",Trump,38
14.14071234000005,1.0972202460000133,3_1_1,France,2018,"2018
(Trump)",Trump,38
14.067064292000055,1.3812646289999861,3_1_1,France,2018,"2018
(Trump)",Trump,38
13.906881802000044,1.1925261850000197,3_1_1,France,2018,"2018
(Trump)",Trump,38
13.535596418000011,1.0972202460000062,3_1_1,France,2018,"2018
(Trump)",Trump,38
13.232353234000016,0.8607140469999877,3_1_1,France,2018,"2018
(Trump)",Trump,38
13.58165899200003,0.031226185999969402,3_1_1,France,2018,"2018
(Trump)",Trump,38
13.878485157000057,0,3_1_1,France,2018,"2018
(Trump)",Trump,38
14.061066476000008,0.3380967410000153,3_1_1,France,2018,"2018
(Trump)",Trump,38
14.109163839000018,0.7965240510000058,3_1_1,France,2018,"2018
(Trump)",Trump,38
7.204957047000051,9.568818896999971,3_1_2,France,2018,"2018
(Trump)",Trump,38
6.726597565000021,9.486061081999992,3_1_2,France,2018,"2018
(Trump)",Trump,38
6.314053284000011,9.309433925000015,3_1_2,France,2018,"2018
(Trump)",Trump,38
6.303605985000048,8.829843605000008,3_1_2,France,2018,"2018
(Trump)",Trump,38
6.119006220000018,8.631180667000024,3_1_2,France,2018,"2018
(Trump)",Trump,38
6.038509117000047,8.544551135999995,3_1_2,France,2018,"2018
(Trump)",Trump,38
5.894108656000015,8.497761227000005,3_1_2,France,2018,"2018
(Trump)",Trump,38
4.994053713000029,8.206117501999984,3_1_2,France,2018,"2018
(Trump)",Trump,38
4.878815456000042,7.982873701000017,3_1_2,France,2018,"2018
(Trump)",Trump,38
5.095056261000026,7.937251720999988,3_1_2,France,2018,"2018
(Trump)",Trump,38
4.95609012600005,7.90933405200002,3_1_2,France,2018,"2018
(Trump)",Trump,38
4.551229357000012,7.878576338000016,3_1_2,France,2018,"2018
(Trump)",Trump,38
3.8378182320000187,7.824377717999994,3_1_2,France,2018,"2018
(Trump)",Trump,38
3.5392814750000534,7.801697554999976,3_1_2,France,2018,"2018
(Trump)",Trump,38
3.172723278000036,8.129079331000021,3_1_2,France,2018,"2018
(Trump)",Trump,38
2.893515993000052,8.055876968999996,3_1_2,France,2018,"2018
(Trump)",Trump,38
3.087769030000005,7.105931596999994,3_1_2,France,2018,"2018
(Trump)",Trump,38
2.8404854870000245,7.0962342280000215,3_1_2,France,2018,"2018
(Trump)",Trump,38
2.5350419490000045,7.084256079999982,3_1_2,France,2018,"2018
(Trump)",Trump,38
2.242805543000032,7.070883663000011,3_1_2,France,2018,"2018
(Trump)",Trump,38
2.0386756010000235,7.061542901999992,3_1_2,France,2018,"2018
(Trump)",Trump,38
1.4969082030000331,7.273862580000014,3_1_2,France,2018,"2018
(Trump)",Trump,38
1.0762538790000358,7.150241295000001,3_1_2,France,2018,"2018
(Trump)",Trump,38
0.5431397680000041,7.153850509999977,3_1_2,France,2018,"2018
(Trump)",Trump,38
